MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
3.044522437723423,RL,79.4,7917.0,IR1,Lvl,Corner,Edwards,Norm,1Fam,1Story,6.0,7.0,1976.0,1976.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.1647859739235145,TA,Gd,CBlock,TA,Gd,No,BLQ,751.0,0.0,5.973809611869261,1143.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1113.0,1.0,0.0,1.0,1.0,3.0,0.6931471805599453,TA,Typ,1.0,Fa,Attchd,RFn,1.0,TA,Gd,Y,5.916202062607435,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,WD,Normal,11.904974309480183
4.110873864173311,FV,84.0,10728.0,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,0.0,6.999422467507961,1095.0,GasA,Gd,Y,SBrkr,6.739336627357174,-1.3877787807814457e-17,1939.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,RFn,3.0,TA,TA,Y,5.262690188904886,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,New,Partial,12.491255347155265
3.044522437723423,RL,73.0,17673.5,IR1,Low,CulDSac,ClearCr,Norm,1Fam,1Story,7.0,7.0,1954.0,2005.0,Flat,Membran,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226.0,6.96979066990159,4.574710978503383,1385.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1363.0,1.0,0.0,1.0,0.0,2.0,0.6931471805599453,TA,Mod,2.0,TA,Attchd,Unf,2.0,TA,TA,Y,4.406719247264253,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,WD,Normal,12.394628892852941
4.110873864173311,RL,92.0,11764.0,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8.0,7.0,1999.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.855071922202427,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,0.0,6.444131256700441,1152.0,GasA,Ex,Y,SBrkr,7.009408932708636,-1.3877787807814457e-17,2270.0,0.0,0.0,2.0,1.0,4.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,Fin,3.0,TA,TA,Y,4.890349128221754,4.060443010546419,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,12.577639650232573
3.044522437723423,RL,80.0,9600.0,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6.0,6.0,1958.0,1988.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,5.214935757608986,TA,TA,CBlock,TA,TA,No,Rec,620.0,6.431331081933479,0.0,1240.0,GasA,Gd,Y,SBrkr,0.0,-1.3877787807814457e-17,1632.0,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,TA,Min1,1.0,Gd,Attchd,RFn,1.0,TA,TA,Y,5.66988092298052,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,WD,Normal,11.842236406331555
3.044522437723423,RL,76.0,8314.0,Reg,Lvl,Corner,Mitchel,Norm,1Fam,1Story,5.0,7.0,1982.0,1982.0,Gable,CompShg,HdBoard,ImStucc,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,546.0,0.0,5.602118820879701,816.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,816.0,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,Unf,1.0,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,11.732069026983156
3.9318256327243257,RL,55.0,7264.0,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,7.0,7.0,1925.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,0.0,6.859614903654202,952.0,GasW,Gd,N,SBrkr,6.391917113392602,-1.3877787807814457e-17,1548.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,Ex,Typ,0.0,Gd,Detchd,Unf,2.0,TA,TA,Y,4.31748811353631,0.0,0.0,0.0,4.976733742420574,0.0,0.0,10.0,2009.0,WD,Normal,12.230770136157428
3.044522437723423,RL,111.5,9196.0,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,0.0,7.353081920515432,1560.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1560.0,0.0,0.0,2.0,0.0,3.0,0.6931471805599453,Gd,Typ,0.0,Gd,Attchd,Fin,2.0,TA,TA,Y,4.61512051684126,5.017279836814924,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,12.211065162153215
3.044522437723423,RL,111.5,17673.5,Reg,Lvl,Corner,Gilbert,Norm,1Fam,1Story,4.0,5.0,1951.0,1951.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120.0,0.0,6.61338421837956,864.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,864.0,0.0,0.0,1.0,0.0,2.0,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,2.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,WD,Normal,11.856522261533737
3.044522437723423,RL,107.0,14450.0,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9.0,5.0,2006.0,2007.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,5.755742213586912,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,0.0,7.430410654501705,2052.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,2121.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,Ex,Typ,1.0,Ex,Attchd,Fin,3.0,TA,TA,Y,4.8283137373023015,4.59511985013459,0.0,0.0,4.962844630259907,0.0,0.0,5.0,2007.0,New,Partial,12.936754021718041
4.110873864173311,RL,83.0,10005.0,Reg,Lvl,Inside,ClearCr,Norm,1Fam,2Story,7.0,5.0,1977.0,1977.0,Hip,CompShg,Plywood,Plywood,BrkFace,5.703782474656201,TA,TA,CBlock,Gd,TA,No,BLQ,392.0,0.0,6.645090969505644,1160.0,GasA,Ex,Y,SBrkr,6.7650389767805414,-1.3877787807814457e-17,2022.0,0.0,0.0,2.0,1.0,4.0,0.6931471805599453,TA,Typ,1.0,TA,Attchd,Fin,2.0,TA,TA,Y,5.666426688112432,4.770684624465665,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,2008.0,WD,Normal,12.165255859329688
4.110873864173311,RL,82.0,11287.0,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7.0,6.0,1989.0,1989.0,Gable,CompShg,Plywood,Plywood,BrkFace,5.831882477283517,Gd,TA,CBlock,Gd,TA,Av,GLQ,421.0,0.0,5.958424693029782,807.0,GasA,Gd,Y,SBrkr,6.694562058521095,-1.3877787807814457e-17,1982.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,TA,Attchd,Fin,2.0,TA,TA,Y,0.0,4.442651256490317,0.0,5.2832037287379885,0.0,0.0,0.0,1.0,2007.0,WD,Normal,12.339295865674435
3.044522437723423,FV,60.0,7200.0,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,6.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,4.23410650459726,Gd,TA,PConc,Gd,TA,No,GLQ,905.0,0.0,5.8805329864007,1262.0,GasA,Gd,Y,SBrkr,0.0,-1.3877787807814457e-17,1262.0,0.0,0.0,2.0,0.0,2.0,0.6931471805599453,Gd,Typ,0.0,Gd,Attchd,Fin,2.0,TA,TA,Y,0.0,4.795790545596741,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,New,Partial,12.128116509451258
4.795790545596741,RL,34.0,5063.0,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,7.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,5.117993812416755,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,0.0,6.018593214496234,1314.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1314.0,1.0,0.0,2.0,0.0,2.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,RFn,2.0,TA,TA,Y,5.153291594497779,4.143134726391533,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,ConLw,Normal,12.242891437918386
3.044522437723423,RL,74.0,9612.0,Reg,Lvl,Inside,Somerst,Feedr,1Fam,1Story,8.0,5.0,2008.0,2009.0,Gable,CompShg,VinylSd,VinylSd,Stone,4.290459441148391,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,7.292337176173877,1468.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1468.0,0.0,0.0,2.0,0.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,Fin,3.0,TA,TA,Y,5.351858133476067,5.017279836814924,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,New,Partial,12.407383590534293
4.795790545596741,RL,50.0,8012.0,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6.0,5.0,1992.0,1992.0,Gable,CompShg,Plywood,ImStucc,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,430.0,0.0,7.044032897274685,1575.0,GasA,Gd,Y,SBrkr,0.0,-1.3877787807814457e-17,1575.0,1.0,0.0,2.0,0.0,2.0,0.6931471805599453,Gd,Typ,0.0,Gd,Attchd,RFn,2.0,TA,TA,Y,0.0,0.0,3.970291913552122,0.0,0.0,0.0,0.0,7.0,2007.0,WD,Normal,12.09626335986454
4.983606621708336,FV,35.0,4251.0,IR1,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7.0,5.0,2006.0,2007.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,6.439350371100098,625.0,GasA,Ex,Y,SBrkr,6.439350371100099,-1.3877787807814457e-17,1250.0,0.0,0.0,2.0,1.0,2.0,0.6931471805599453,Gd,Typ,0.0,Gd,Detchd,RFn,2.0,TA,TA,Y,0.0,4.007333185232471,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,New,Partial,12.011886987792716
3.9318256327243257,RL,77.0,9786.0,IR1,Bnk,Inside,NAmes,Norm,1Fam,1.5Fin,6.0,7.0,1962.0,1981.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,600.0,0.0,5.746203190540153,912.0,GasA,TA,Y,SBrkr,6.476972362889683,-1.3877787807814457e-17,1734.0,0.0,0.0,1.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,RFn,2.0,TA,TA,Y,0.0,0.0,0.0,0.0,4.859812404361672,0.0,0.0,6.0,2006.0,WD,Normal,11.976665770490767
3.044522437723423,RL,67.8,8125.0,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,4.0,4.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,614.0,0.0,5.501258210544727,858.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,858.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,Unf,-2.220446049250313e-16,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,11.385103457032141
3.044522437723423,RL,73.6,9819.0,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,5.0,1967.0,1967.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,3.465735902799727,TA,Gd,CBlock,TA,TA,No,BLQ,450.0,0.0,6.07073772800249,882.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,900.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,WD,Normal,11.711784520403112
4.2626798770413155,RL,60.0,8730.0,Reg,Lvl,Inside,BrkSide,RRAn,1Fam,2Story,6.0,7.0,1915.0,2003.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,6.54965074223381,698.0,GasA,Ex,Y,FuseA,6.54965074223381,-1.3877787807814457e-17,1396.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.560681631015528,0.0,0.0,7.0,2007.0,WD,Normal,11.941950837487406
4.110873864173311,RL,111.5,15611.0,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,0.0,6.984716320118266,1079.0,GasA,Ex,Y,SBrkr,6.734591659972948,-1.3877787807814457e-17,1919.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,RFn,2.0,Gd,TA,Y,0.0,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,New,Partial,12.359784657728284
4.983606621708336,RL,55.0,5687.0,Reg,Bnk,Inside,SWISU,Norm,2fmCon,2Story,5.0,6.0,1912.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Fa,PConc,TA,Fa,No,Rec,209.99999999999997,0.0,6.3473892096560105,780.0,GasA,Ex,N,SBrkr,6.660575149839686,-1.3877787807814457e-17,1716.0,1.0,0.0,2.0,0.0,4.5,0.6931471805599453,Fa,Typ,0.0,Gd,Attchd,Unf,-2.220446049250313e-16,TA,TA,N,0.0,5.14166355650266,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,2008.0,WD,Normal,11.819681958463892
3.9318256327243257,RL,60.0,11409.0,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5.0,4.0,1949.0,2008.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292.0,0.0,6.1675164908883415,768.0,GasA,Gd,Y,SBrkr,6.343880434126331,-1.3877787807814457e-17,1716.0,0.0,0.0,1.0,1.0,3.0,0.6931471805599453,TA,Min2,1.0,Gd,Attchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.081404364984463,0.0,0.0,1.0,2009.0,WD,Normal,11.782960235741939
4.110873864173311,RL,69.8,16659.0,IR1,Lvl,Corner,NWAmes,PosA,1Fam,2Story,7.0,7.0,1977.0,1994.0,Gable,CompShg,Plywood,Plywood,BrkFace,3.5553480614894135,TA,TA,CBlock,TA,TA,No,ALQ,795.0,0.0,0.0,795.0,GasA,Fa,Y,SBrkr,6.679599185844383,-1.3877787807814457e-17,2263.0,1.0,0.0,2.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,TA,Attchd,Fin,2.0,TA,TA,Y,0.0,5.14166355650266,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,2006.0,WD,Normal,12.367345048436391
3.044522437723423,RL,80.0,9600.0,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6.0,5.0,1953.0,1953.0,Hip,CompShg,HdBoard,HdBoard,Stone,5.476463551931511,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,0.0,4.882801922586371,1416.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1644.0,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,2.0,Gd,Attchd,Fin,2.0,TA,TA,Y,4.709530201312334,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,WD,Normal,12.025755079404917
4.394449154672439,RL,37.0,7937.0,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,SLvl,6.0,6.0,1984.0,1984.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819.0,0.0,5.220355825078324,1003.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1003.0,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,2.0,TA,TA,Y,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,2006.0,WD,Normal,11.86710429621008
3.9318256327243257,RM,75.0,13710.0,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,5.0,5.0,1950.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420.0,0.0,6.19644412779452,910.0,GasA,TA,Y,FuseA,6.47543271670409,-1.3877787807814457e-17,1558.0,0.0,0.0,1.0,1.0,4.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,Unf,1.0,TA,TA,Y,5.66988092298052,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,11.931642378754141
4.110873864173311,FV,66.0,7399.0,IR1,Lvl,Inside,Somerst,Norm,1Fam,2Story,7.0,5.0,1997.0,1998.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.030685260261263,Gd,TA,PConc,Gd,TA,No,BLQ,649.0,0.0,5.7899601708972535,975.0,GasA,Ex,Y,SBrkr,6.883462586413092,-1.3877787807814457e-17,1950.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,TA,Detchd,RFn,2.0,TA,TA,Y,0.0,2.3978952727983707,0.0,0.0,5.293304824724492,0.0,0.0,6.0,2007.0,WD,Normal,12.384223015005313
4.110873864173311,RL,90.0,11700.0,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6.0,6.0,1968.0,1968.0,Mansard,CompShg,HdBoard,AsphShn,BrkFace,5.902633333401366,Gd,TA,CBlock,TA,TA,No,ALQ,384.0,5.1704839950381505,4.969813299576001,702.0,GasA,Gd,Y,SBrkr,6.555356891810665,-1.3877787807814457e-17,1743.0,0.0,0.6931471805599452,1.0,2.0,3.0,0.6931471805599453,TA,Typ,1.0,Gd,Attchd,Unf,2.0,TA,TA,Y,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,12.07254696717504
3.044522437723423,RL,80.0,14000.0,Reg,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6.0,7.5,1950.0,2004.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,0.0,6.996681488176539,1092.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1152.0,0.0,0.6931471805599452,1.0,0.0,3.0,0.6931471805599453,Gd,Typ,1.0,Gd,Attchd,Unf,1.0,TA,TA,Y,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,WD,Family,11.973516181427835
4.983606621708336,RL,90.0,15750.0,Reg,Lvl,Corner,Crawfor,Norm,2fmCon,1Story,5.0,5.0,1953.0,1953.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,4.04305126783455,TA,TA,CBlock,TA,TA,Mn,BLQ,841.0,0.0,5.783825182329737,1165.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,1336.0,1.0,0.0,1.0,0.0,2.0,0.6931471805599453,TA,Typ,2.0,Gd,Attchd,Unf,1.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,11.964007453736912
4.110873864173311,RL,66.0,16226.0,IR3,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8.0,5.0,1998.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281.0,0.0,6.617402977974478,1028.0,GasA,Ex,Y,SBrkr,7.1252830915107115,-1.3877787807814457e-17,2452.0,0.0,0.0,2.0,1.0,4.0,0.6931471805599453,Gd,Typ,1.0,TA,BuiltIn,Fin,2.0,TA,TA,Y,5.342334251964811,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,WD,Normal,12.495007682693725
3.044522437723423,RL,111.5,13704.0,IR1,Lvl,Corner,CollgCr,Norm,1Fam,1Story,7.0,5.0,2001.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.017279836814924,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,7.340835554123275,1541.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1541.0,0.0,0.0,2.0,0.0,3.0,0.6931471805599453,Gd,Typ,1.0,TA,Attchd,RFn,3.0,TA,TA,Y,6.042632833682381,4.406719247264253,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,WD,Normal,12.230770136157428
3.044522437723423,RL,70.0,9800.0,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5.0,7.0,1972.0,1972.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,ALQ,894.0,0.0,0.0,894.0,GasA,TA,Y,SBrkr,0.0,-1.3877787807814457e-17,894.0,1.0,0.0,1.0,0.0,3.0,0.6931471805599453,TA,Typ,0.0,Gd,Attchd,Unf,2.0,TA,TA,Y,5.54907608489522,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Abnorml,11.917730355182513
4.330733340286331,RM,87.0,17673.5,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Fin,7.0,7.5,1885.0,2002.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,7.293697720601438,1470.0,GasA,Ex,Y,SBrkr,7.506042178518122,-1.3877787807814457e-17,2747.625,0.0,0.0,3.0,0.0,3.0,0.6931471805599453,Gd,Typ,1.0,Ex,Attchd,Unf,3.0,TA,TA,Y,5.713732805509369,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,WD,Normal,12.59473402514672
3.044522437723423,RL,80.0,10386.0,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8.0,5.0,2004.0,2005.0,Gable,CompShg,CemntBd,CmentBd,Stone,5.5093883366279774,Gd,TA,PConc,Gd,TA,No,GLQ,1464.0,0.0,6.285998094508865,2000.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,2000.0,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,Gd,Typ,0.0,Gd,Attchd,Fin,3.0,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,WD,Normal,12.631016799175821
4.110873864173311,RL,111.5,13474.0,Reg,Lvl,Inside,SawyerW,Feedr,1Fam,2Story,7.0,5.0,1990.0,1991.0,Gable,CompShg,HdBoard,Plywood,BrkFace,5.5093883366279774,Gd,TA,CBlock,Gd,TA,No,ALQ,700.0,0.0,0.0,700.0,GasA,Gd,Y,SBrkr,7.0228680860826405,-1.3877787807814457e-17,2243.0,1.0,0.0,2.0,1.0,4.0,0.6931471805599453,Gd,Typ,1.0,TA,Attchd,RFn,3.0,TA,TA,Y,4.852030263919617,3.8066624897703196,5.41610040220442,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,12.323860125621126
3.9318256327243257,RM,56.2,7920.0,IR1,Lvl,Inside,IDOTRR,Artery,1Fam,1.5Fin,6.0,7.0,1920.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,0.0,5.768320995793772,319.0,GasA,TA,Y,FuseA,5.918893854273146,-1.3877787807814457e-17,1406.0,0.0,0.0,1.0,0.0,3.0,0.6931471805599453,Fa,Typ,0.0,Gd,Attchd,Unf,-2.220446049250313e-16,TA,TA,N,0.0,4.976733742420574,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,2008.0,WD,Normal,11.402005077384885
3.4339872044851463,RL,81.5,12342.0,IR1,Lvl,Inside,Edwards,Norm,1Fam,1Story,4.0,5.0,1940.0,1950.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,262.0,0.0,6.396929655216146,861.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,861.0,0.0,0.0,1.0,0.0,1.0,0.6931471805599453,TA,Typ,0.0,Gd,Detchd,Unf,2.0,TA,TA,Y,5.0689042022202315,0.0,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,2009.0,WD,Normal,11.320565693461432
3.044522437723423,RL,90.0,12378.0,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9.0,5.0,2003.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274.0,0.0,6.434546518787453,1896.0,GasA,Ex,Y,SBrkr,0.0,-1.3877787807814457e-17,1944.0,1.0,0.0,2.0,0.0,3.0,0.6931471805599453,Ex,Typ,2.5,Ex,Attchd,Fin,3.0,TA,TA,Y,5.342334251964811,5.14166355650266,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,WD,Normal,12.793862088206213
4.110873864173311,RL,69.4,7685.0,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,5.0,1993.0,1994.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.727387818712341,TA,TA,PConc,Gd,TA,No,ALQ,518.0,0.0,5.19295685089021,697.0,GasA,Gd,Y,SBrkr,6.690842277418564,-1.3877787807814457e-17,1501.0,0.0,0.0,2.0,1.0,3.0,0.6931471805599453,Gd,Typ,1.0,TA,Attchd,Fin,2.0,TA,TA,Y,5.25227342804663,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,WD,Normal,12.017336559562407
